ID,item_cnt_month
215,1.58823529412
216,0.382352941176
217,0.588235294118
218,3.44117647059
219,1.70588235294
220,0.205882352941
221,0.25
222,0.25
223,0.147058823529
224,1.26470588235
225,0.382352941176
226,0.294117647059
227,0.25
228,0.0588235294118
229,0.25
230,0.25
231,0.705882352941
232,0.176470588235
233,0.294117647059
234,0.25
235,0.0882352941176
236,0.382352941176
237,0.588235294118
238,0.0294117647059
239,0.794117647059
240,0.147058823529
241,0.117647058824
242,0.25
243,0.25
244,0.25
245,0.411764705882
246,0.970588235294
247,0.382352941176
248,1.23529411765
249,0.0882352941176
250,0.0882352941176
251,0.0588235294118
252,0.382352941176
253,1.11764705882
254,0.911764705882
255,0.470588235294
256,0.25
257,0.176470588235
258,0.558823529412
259,0.323529411765
260,0.0882352941176
261,0.0294117647059
262,0.205882352941
263,0.25
264,0.147058823529
265,0.235294117647
266,0.0882352941176
267,0.382352941176
268,0.117647058824
269,0.176470588235
270,0.441176470588
271,0.0294117647059
272,0.147058823529
273,0.0588235294118
274,9.08823529412
275,0.25
276,0.0294117647059
277,1.32352941176
278,0.176470588235
279,0.0882352941176
280,0.0588235294118
281,0.0588235294118
282,0.352941176471
283,0.617647058824
284,0.0588235294118
285,0.0588235294118
286,0.25
287,0.176470588235
288,0.176470588235
289,0.470588235294
290,0.25
291,0.205882352941
292,0.382352941176
293,0.235294117647
294,0.0882352941176
295,1.26470588235
296,0.0882352941176
297,0.794117647059
298,0.117647058824
299,0.323529411765
300,0.147058823529
301,0.705882352941
302,0.323529411765
303,0.176470588235
304,0.0294117647059
305,0.0294117647059
306,0.617647058824
307,0.0882352941176
308,0.323529411765
309,0.25
310,0.0294117647059
311,0.235294117647
312,0.294117647059
313,0.117647058824
314,0.25
315,0.0294117647059
316,0.147058823529
317,0.176470588235
318,0.0588235294118
319,0.117647058824
320,0.25
321,0.117647058824
322,0.441176470588
323,0.176470588235
324,0.264705882353
325,0.117647058824
326,0.0882352941176
327,0.25
328,0.25
329,0.147058823529
330,0.25
331,0.25
332,0.205882352941
333,0.470588235294
334,0.294117647059
335,0.205882352941
336,0.147058823529
337,0.647058823529
338,0.0882352941176
339,0.147058823529
340,0.0588235294118
341,0.235294117647
342,0.25
343,0.323529411765
344,0.0882352941176
345,0.411764705882
346,3.17647058824
347,1.67647058824
348,0.382352941176
349,0.205882352941
350,0.25
351,0.176470588235
352,0.25
353,0.176470588235
354,0.176470588235
355,0.117647058824
356,0.0294117647059
357,0.0882352941176
358,0.382352941176
359,0.0588235294118
360,0.147058823529
361,0.941176470588
362,0.0588235294118
363,0.117647058824
364,1.02941176471
365,0.176470588235
366,0.25
367,0.25
368,0.5
369,0.147058823529
370,0.0588235294118
371,0.0294117647059
372,0.0882352941176
373,0.25
374,0.735294117647
375,0.794117647059
376,0.382352941176
377,0.323529411765
378,0.352941176471
379,0.25
380,0.264705882353
381,0.0882352941176
382,0.0588235294118
383,0.176470588235
384,0.794117647059
385,0.441176470588
386,0.0882352941176
387,0.25
388,0.176470588235
389,0.205882352941
390,0.264705882353
391,0.0294117647059
392,1.17647058824
393,0.411764705882
394,0.25
395,0.25
396,2.14705882353
397,2.0
398,0.25
399,0.176470588235
400,0.25
401,0.147058823529
402,0.382352941176
403,0.441176470588
404,0.176470588235
405,0.323529411765
406,0.0588235294118
407,0.0882352941176
408,0.205882352941
409,0.25
410,0.25
411,0.352941176471
412,0.205882352941
413,0.117647058824
414,0.0294117647059
415,4.88235294118
416,0.0588235294118
417,0.25
418,0.25
419,0.25
420,1.08823529412
421,0.117647058824
422,0.0882352941176
423,0.382352941176
424,0.0294117647059
425,0.176470588235
426,0.25
427,0.25
428,0.470588235294
429,0.411764705882
430,1.67647058824
431,0.470588235294
432,0.0588235294118
433,0.25
434,0.0588235294118
435,0.264705882353
436,0.205882352941
437,0.294117647059
438,0.735294117647
439,0.411764705882
440,0.176470588235
441,0.5
442,0.0294117647059
443,0.352941176471
444,0.0294117647059
445,0.264705882353
446,0.205882352941
447,0.176470588235
448,0.0294117647059
449,0.176470588235
450,0.0294117647059
451,0.176470588235
452,0.117647058824
453,0.0588235294118
454,0.323529411765
455,0.0882352941176
456,0.176470588235
457,0.25
458,0.588235294118
459,0.441176470588
460,20.0
461,0.882352941176
462,0.0294117647059
463,1.11764705882
464,1.0
465,0.411764705882
466,0.25
467,0.5
468,0.25
469,0.705882352941
470,0.735294117647
471,0.911764705882
472,4.76470588235
473,0.25
474,0.0882352941176
475,0.117647058824
476,0.25
477,0.147058823529
478,0.0294117647059
479,0.25
480,0.25
481,0.25
482,0.0588235294118
483,0.0294117647059
484,0.911764705882
485,0.705882352941
486,1.35294117647
487,0.0882352941176
488,0.25
489,0.911764705882
490,0.0588235294118
491,0.25
492,0.323529411765
493,0.25
494,0.205882352941
495,0.176470588235
496,0.117647058824
497,0.25
498,0.441176470588
499,0.25
500,0.25
501,0.352941176471
502,0.264705882353
503,0.25
504,0.735294117647
505,0.382352941176
506,0.676470588235
507,0.117647058824
508,0.235294117647
509,0.323529411765
510,0.117647058824
511,0.264705882353
512,0.176470588235
513,0.25
514,0.0882352941176
515,0.25
516,0.0294117647059
517,0.147058823529
518,0.205882352941
519,0.441176470588
520,0.294117647059
521,2.97058823529
522,0.176470588235
523,0.323529411765
524,0.0294117647059
525,0.352941176471
526,1.70588235294
527,0.147058823529
528,0.0294117647059
529,0.147058823529
530,0.25
531,0.676470588235
532,0.205882352941
533,0.117647058824
534,0.25
535,0.117647058824
536,0.25
537,0.264705882353
538,1.35294117647
539,0.323529411765
540,1.20588235294
541,0.0882352941176
542,0.558823529412
543,0.0588235294118
544,0.0294117647059
545,0.25
546,0.0882352941176
547,0.0882352941176
548,0.647058823529
549,0.0588235294118
550,0.25
551,0.294117647059
552,1.20588235294
553,0.0588235294118
554,0.0294117647059
555,0.0588235294118
556,0.205882352941
557,0.0588235294118
558,0.25
559,0.147058823529
560,0.294117647059
561,1.76470588235
562,0.147058823529
563,0.25
564,0.25
565,0.176470588235
566,0.0588235294118
567,0.25
568,0.235294117647
569,0.205882352941
570,0.294117647059
571,0.264705882353
572,0.0882352941176
573,0.205882352941
574,0.25
575,0.25
576,0.352941176471
577,0.25
578,0.25
579,0.205882352941
580,0.25
581,0.25
582,0.25
583,0.25
584,0.205882352941
585,0.0882352941176
586,0.0294117647059
587,0.764705882353
588,1.73529411765
589,0.205882352941
590,0.176470588235
591,0.205882352941
592,0.470588235294
593,0.0882352941176
594,0.323529411765
595,0.882352941176
596,0.0882352941176
597,0.25
598,0.205882352941
599,0.0588235294118
600,0.205882352941
601,0.176470588235
602,0.0588235294118
603,0.0882352941176
604,0.0882352941176
605,0.235294117647
606,0.0588235294118
607,0.25
608,0.176470588235
609,0.352941176471
610,0.176470588235
611,0.323529411765
612,0.25
613,0.25
614,0.25
615,0.235294117647
616,0.0294117647059
617,0.264705882353
618,0.0588235294118
619,0.0294117647059
620,0.294117647059
621,0.25
622,0.25
623,0.5
624,0.0294117647059
625,0.0294117647059
626,0.0882352941176
627,0.0882352941176
628,1.26470588235
629,0.0294117647059
630,0.205882352941
631,0.25
632,0.0294117647059
633,0.25
634,1.0
635,0.441176470588
636,0.25
637,0.147058823529
638,0.470588235294
639,0.205882352941
640,1.29411764706
641,0.205882352941
642,0.0588235294118
643,0.25
644,0.705882352941
645,0.25
646,0.558823529412
647,0.0294117647059
648,0.25
649,0.0294117647059
650,0.147058823529
651,0.558823529412
652,0.117647058824
653,0.117647058824
654,0.352941176471
655,0.0294117647059
656,0.529411764706
657,0.25
658,0.25
659,0.0882352941176
660,0.205882352941
661,0.176470588235
662,0.25
663,1.02941176471
664,0.0882352941176
665,2.35294117647
666,0.147058823529
667,0.25
668,0.0588235294118
669,0.0294117647059
670,0.117647058824
671,0.352941176471
672,0.323529411765
673,1.23529411765
674,0.25
675,0.25
676,0.235294117647
677,1.02941176471
678,0.0588235294118
679,0.411764705882
680,0.25
681,0.470588235294
682,2.79411764706
683,0.25
684,0.0588235294118
685,0.0294117647059
686,0.294117647059
687,0.0588235294118
688,0.235294117647
689,0.0294117647059
690,0.25
691,0.352941176471
692,0.411764705882
693,0.294117647059
694,0.0882352941176
695,1.14705882353
696,0.25
697,0.352941176471
698,0.852941176471
699,0.176470588235
700,0.352941176471
701,0.25
702,0.176470588235
703,1.38235294118
704,0.588235294118
705,0.294117647059
706,0.176470588235
707,0.617647058824
708,0.117647058824
709,1.67647058824
710,0.0882352941176
711,0.0882352941176
712,0.0882352941176
713,0.294117647059
714,0.117647058824
715,0.25
716,0.441176470588
717,0.735294117647
718,0.176470588235
719,0.0294117647059
720,0.25
721,0.117647058824
722,0.0882352941176
723,2.5
724,0.0882352941176
725,0.0588235294118
726,0.176470588235
727,0.0588235294118
728,0.0882352941176
729,0.147058823529
730,0.147058823529
731,0.0882352941176
732,1.38235294118
733,0.25
734,0.0588235294118
735,0.0294117647059
736,0.147058823529
737,0.117647058824
738,0.0882352941176
739,0.205882352941
740,0.0588235294118
741,0.0882352941176
742,0.25
743,0.0588235294118
744,0.117647058824
745,0.0588235294118
746,0.0882352941176
747,0.0882352941176
748,0.529411764706
749,0.25
750,0.352941176471
751,0.205882352941
752,0.0882352941176
753,0.147058823529
754,0.558823529412
755,0.0882352941176
756,0.25
757,0.147058823529
758,0.0294117647059
759,0.441176470588
760,1.64705882353
761,0.647058823529
762,0.470588235294
763,0.147058823529
764,0.0882352941176
765,0.117647058824
766,0.0294117647059
767,0.205882352941
768,0.382352941176
769,0.352941176471
770,0.25
771,0.25
772,0.0294117647059
773,0.323529411765
774,0.25
775,0.25
776,0.0294117647059
777,0.264705882353
778,0.0882352941176
779,0.0294117647059
780,0.25
781,0.117647058824
782,0.117647058824
783,0.0294117647059
784,0.0294117647059
785,0.0882352941176
786,0.235294117647
787,0.117647058824
788,0.25
789,0.0588235294118
790,0.25
791,0.25
792,0.25
793,0.235294117647
794,0.25
795,0.117647058824
796,0.25
797,0.0294117647059
798,0.25
799,0.205882352941
800,0.0294117647059
801,0.0588235294118
802,0.25
803,0.0294117647059
804,0.147058823529
805,0.25
806,0.117647058824
807,0.0882352941176
808,0.617647058824
809,0.25
810,1.08823529412
811,0.294117647059
812,0.0588235294118
813,0.0294117647059
814,0.117647058824
815,0.235294117647
816,1.0
817,0.117647058824
818,0.205882352941
819,0.647058823529
820,0.441176470588
821,0.0588235294118
822,0.0882352941176
823,0.0294117647059
824,0.294117647059
825,0.147058823529
826,0.0294117647059
827,0.117647058824
828,0.147058823529
829,0.205882352941
830,0.117647058824
831,0.0588235294118
832,0.0588235294118
833,0.823529411765
834,0.0882352941176
835,0.235294117647
836,0.25
837,0.235294117647
838,0.117647058824
839,0.0882352941176
840,0.25
841,0.0588235294118
842,0.0882352941176
843,0.0588235294118
844,0.0588235294118
845,0.0882352941176
846,0.0294117647059
847,0.0882352941176
848,0.235294117647
849,0.235294117647
850,0.558823529412
851,0.25
852,0.588235294118
853,0.25
854,0.117647058824
855,0.735294117647
856,0.0294117647059
857,1.38235294118
858,0.25
859,0.117647058824
860,0.264705882353
861,0.0882352941176
862,0.0294117647059
863,0.294117647059
864,0.0882352941176
865,0.382352941176
866,0.411764705882
867,0.0294117647059
868,0.735294117647
869,0.147058823529
870,0.852941176471
871,0.117647058824
872,0.323529411765
873,0.382352941176
874,0.205882352941
875,1.11764705882
876,0.264705882353
877,0.0294117647059
878,0.205882352941
879,0.0588235294118
880,0.235294117647
881,0.0294117647059
882,0.205882352941
883,0.117647058824
884,0.264705882353
885,1.11764705882
886,0.117647058824
887,3.14705882353
888,0.470588235294
889,0.264705882353
890,0.970588235294
891,0.235294117647
892,0.0294117647059
893,0.147058823529
894,0.0588235294118
895,0.147058823529
896,0.25
897,0.235294117647
898,0.117647058824
899,0.0882352941176
900,0.117647058824
901,0.588235294118
902,0.0294117647059
903,0.25
904,0.176470588235
905,0.235294117647
906,1.17647058824
907,0.0882352941176
908,0.235294117647
909,0.25
910,0.176470588235
911,0.147058823529
912,0.205882352941
913,1.41176470588
914,0.25
915,0.147058823529
916,0.294117647059
917,0.117647058824
918,0.411764705882
919,0.235294117647
920,0.25
921,3.55882352941
922,0.0294117647059
923,0.0588235294118
924,0.205882352941
925,0.117647058824
926,0.117647058824
927,0.147058823529
928,0.352941176471
929,0.147058823529
930,0.25
931,0.0588235294118
932,0.0588235294118
933,0.235294117647
934,0.25
935,0.0294117647059
936,0.0294117647059
937,1.88235294118
938,0.117647058824
939,0.205882352941
940,0.0294117647059
941,0.852941176471
942,0.117647058824
943,0.323529411765
944,0.0882352941176
945,0.0294117647059
946,0.0882352941176
947,0.205882352941
948,0.0294117647059
949,0.0882352941176
950,0.0294117647059
951,0.0294117647059
952,0.0588235294118
953,0.0294117647059
954,0.294117647059
955,0.0294117647059
956,2.26470588235
957,0.117647058824
958,0.941176470588
959,0.25
960,0.25
961,0.205882352941
962,0.323529411765
963,0.0294117647059
964,0.0294117647059
965,0.25
966,0.588235294118
967,0.25
968,0.0882352941176
969,0.382352941176
970,0.0294117647059
971,0.0588235294118
972,0.0588235294118
973,2.67647058824
974,0.147058823529
975,0.0588235294118
976,0.117647058824
977,0.235294117647
978,0.294117647059
979,0.941176470588
980,0.294117647059
981,0.117647058824
982,0.264705882353
983,0.0882352941176
984,0.0294117647059
985,1.79411764706
986,0.0588235294118
987,0.882352941176
988,0.0294117647059
989,0.25
990,0.25
991,0.176470588235
992,0.617647058824
993,0.0882352941176
994,0.352941176471
995,0.676470588235
996,2.14705882353
997,0.205882352941
998,0.205882352941
999,0.147058823529
1000,0.235294117647
1001,0.5
1002,0.235294117647
1003,0.25
1004,0.0294117647059
1005,0.0588235294118
1006,0.25
1007,0.147058823529
1008,0.0882352941176
1009,0.382352941176
1010,0.0882352941176
1011,0.0588235294118
1012,0.823529411765
1013,4.05882352941
1014,0.352941176471
1015,0.25
1016,0.25
1017,0.558823529412
1018,0.5
1019,0.117647058824
1020,0.25
1021,0.147058823529
1022,0.117647058824
1023,0.382352941176
1024,0.235294117647
1025,0.617647058824
1026,0.0882352941176
1027,0.0588235294118
1028,0.25
1029,0.235294117647
1030,0.205882352941
1031,0.0294117647059
1032,0.411764705882
1033,0.25
1034,0.205882352941
1035,0.235294117647
1036,0.176470588235
1037,0.235294117647
1038,0.25
1039,0.323529411765
1040,0.323529411765
1041,0.25
1042,0.25
1043,0.529411764706
1044,0.676470588235
1045,0.0294117647059
1046,0.558823529412
1047,0.117647058824
1048,0.529411764706
1049,0.25
1050,0.25
1051,0.352941176471
1052,0.25
1053,0.25
1054,0.25
1055,0.441176470588
1056,0.176470588235
1057,0.25
1058,0.176470588235
1059,1.82352941176
1060,0.176470588235
1061,0.0294117647059
1062,0.411764705882
1063,2.08823529412
1064,0.205882352941
1065,0.176470588235
1066,0.323529411765
1067,0.352941176471
1068,0.352941176471
1069,0.0294117647059
1070,0.176470588235
1071,0.117647058824
1072,0.25
1073,0.0294117647059
1074,0.0294117647059
1075,0.0294117647059
1076,0.205882352941
1077,0.25
1078,0.25
1079,0.264705882353
1080,0.470588235294
1081,0.25
1082,1.47058823529
1083,0.117647058824
1084,0.176470588235
1085,0.147058823529
1086,0.25
1087,0.0588235294118
1088,0.147058823529
1089,1.58823529412
1090,0.176470588235
1091,0.0294117647059
1092,0.294117647059
1093,1.67647058824
1094,0.0294117647059
1095,0.147058823529
1096,0.0294117647059
1097,0.0588235294118
1098,0.25
1099,0.176470588235
1100,0.176470588235
1101,0.0294117647059
1102,0.0588235294118
1103,0.117647058824
1104,0.294117647059
1105,0.147058823529
1106,0.25
1107,0.176470588235
1108,0.0588235294118
1109,0.25
1110,0.441176470588
1111,0.25
1112,0.441176470588
1113,0.25
1114,0.117647058824
1115,0.0588235294118
1116,0.0294117647059
1117,0.25
1118,0.176470588235
1119,0.264705882353
1120,0.0882352941176
1121,0.0882352941176
1122,0.205882352941
1123,0.25
1124,0.470588235294
1125,0.676470588235
1126,0.294117647059
1127,0.205882352941
1128,0.0882352941176
1129,0.205882352941
1130,1.02941176471
1131,0.25
1132,0.235294117647
1133,0.176470588235
1134,0.352941176471
1135,0.0588235294118
1136,0.294117647059
1137,2.88235294118
1138,0.205882352941
1139,0.0588235294118
1140,1.41176470588
1141,0.0588235294118
1142,0.117647058824
1143,0.0294117647059
1144,0.323529411765
1145,0.117647058824
1146,0.441176470588
1147,1.47058823529
1148,0.25
1149,0.0882352941176
1150,0.0294117647059
1151,0.823529411765
1152,0.25
1153,0.235294117647
1154,0.470588235294
1155,0.0294117647059
1156,0.176470588235
1157,0.970588235294
1158,0.647058823529
1159,0.117647058824
1160,0.176470588235
1161,0.147058823529
1162,0.441176470588
1163,0.25
1164,0.0588235294118
1165,0.25
1166,0.25
1167,0.25
1168,0.25
1169,0.25
1170,0.147058823529
1171,0.25
1172,0.25
1173,0.588235294118
1174,0.25
1175,0.25
1176,0.25
1177,0.117647058824
1178,0.205882352941
1179,0.176470588235
1180,0.147058823529
1181,0.0882352941176
1182,0.0294117647059
1183,0.25
1184,0.0588235294118
1185,0.0588235294118
1186,0.25
1187,0.0588235294118
1188,0.0588235294118
1189,0.0882352941176
1190,0.0588235294118
1191,0.0294117647059
1192,0.25
1193,0.294117647059
1194,0.470588235294
1195,0.352941176471
1196,0.0294117647059
1197,0.147058823529
1198,0.25
1199,0.176470588235
1200,0.558823529412
1201,0.25
1202,0.235294117647
1203,0.205882352941
1204,0.25
1205,1.61764705882
1206,0.0294117647059
1207,0.25
1208,0.0294117647059
1209,0.470588235294
1210,0.176470588235
1211,0.117647058824
1212,1.08823529412
1213,0.382352941176
1214,0.147058823529
1215,0.0882352941176
1216,0.411764705882
1217,0.911764705882
1218,0.176470588235
1219,0.0294117647059
1220,0.25
1221,0.25
1222,0.117647058824
1223,0.0294117647059
1224,0.382352941176
1225,0.25
1226,0.323529411765
1227,0.0294117647059
1228,0.205882352941
1229,0.411764705882
1230,0.25
1231,0.176470588235
1232,0.235294117647
1233,0.294117647059
1234,0.0294117647059
1235,0.0882352941176
1236,1.44117647059
1237,0.0882352941176
1238,0.25
1239,0.0882352941176
1240,0.205882352941
1241,0.441176470588
1242,0.294117647059
1243,0.0294117647059
1244,0.0588235294118
1245,0.264705882353
1246,0.676470588235
1247,1.05882352941
1248,0.235294117647
1249,0.176470588235
1250,0.411764705882
1251,0.25
1252,0.441176470588
1253,0.0294117647059
1254,0.0882352941176
1255,1.79411764706
1256,1.29411764706
1257,0.676470588235
1258,0.25
1259,0.25
1260,0.25
1261,0.117647058824
1262,0.25
1263,0.911764705882
1264,1.47058823529
1265,0.558823529412
1266,0.147058823529
1267,1.70588235294
1268,0.176470588235
1269,0.205882352941
1270,0.764705882353
1271,0.0882352941176
1272,0.0294117647059
1273,0.0882352941176
1274,0.25
1275,0.147058823529
1276,0.411764705882
1277,0.235294117647
1278,0.25
1279,0.0588235294118
1280,1.23529411765
1281,0.264705882353
1282,0.205882352941
1283,0.0588235294118
1284,0.117647058824
1285,1.26470588235
1286,0.147058823529
1287,0.147058823529
1288,0.0588235294118
1289,0.0882352941176
1290,0.0588235294118
1291,3.52941176471
1292,0.588235294118
1293,0.794117647059
1294,1.0
1295,0.352941176471
1296,0.0882352941176
1297,0.147058823529
1298,0.411764705882
1299,0.382352941176
1300,0.323529411765
1301,0.823529411765
1302,0.205882352941
1303,0.0588235294118
1304,0.117647058824
1305,0.823529411765
1306,0.235294117647
1307,0.294117647059
1308,0.0294117647059
1309,0.25
1310,0.25
1311,0.205882352941
1312,0.970588235294
1313,0.0882352941176
1314,0.147058823529
1315,0.25
1316,0.147058823529
1317,0.0882352941176
1318,0.235294117647
1319,0.235294117647
1320,0.0294117647059
1321,0.0294117647059
1322,0.25
1323,0.176470588235
1324,0.323529411765
1325,0.235294117647
1326,0.25
1327,0.911764705882
1328,0.205882352941
1329,0.0294117647059
1330,0.117647058824
1331,0.676470588235
1332,0.25
1333,0.941176470588
1334,0.235294117647
1335,0.0588235294118
1336,0.25
1337,0.147058823529
1338,0.0588235294118
1339,0.323529411765
1340,0.25
1341,0.25
1342,0.294117647059
1343,0.0294117647059
1344,0.25
1345,0.0294117647059
1346,0.0294117647059
1347,0.0882352941176
1348,0.147058823529
1349,0.205882352941
1350,0.0294117647059
1351,0.205882352941
1352,0.117647058824
1353,0.0588235294118
1354,0.323529411765
1355,0.0294117647059
1356,0.0294117647059
1357,0.941176470588
1358,0.0294117647059
1359,0.205882352941
1360,0.0588235294118
1361,0.0294117647059
1362,0.264705882353
1363,0.0882352941176
1364,0.264705882353
1365,0.352941176471
1366,0.205882352941
1367,0.264705882353
1368,0.235294117647
1369,0.25
1370,0.25
1371,0.25
1372,0.0294117647059
1373,0.0294117647059
1374,0.25
1375,0.0294117647059
1376,0.558823529412
1377,0.0294117647059
1378,0.411764705882
1379,0.0294117647059
1380,0.0588235294118
1381,0.117647058824
1382,0.0882352941176
1383,0.294117647059
1384,0.176470588235
1385,0.294117647059
1386,0.264705882353
1387,0.176470588235
1388,0.176470588235
1389,0.0294117647059
1390,0.294117647059
1391,0.823529411765
1392,0.441176470588
1393,0.25
1394,0.25
1395,0.176470588235
1396,0.25
1397,0.235294117647
1398,0.323529411765
1399,0.117647058824
1400,0.25
1401,0.25
1402,0.588235294118
1403,1.29411764706
1404,0.25
1405,0.25
1406,0.382352941176
1407,0.25
1408,0.235294117647
1409,0.25
1410,0.0882352941176
1411,0.0588235294118
1412,0.147058823529
1413,0.0294117647059
1414,0.0294117647059
1415,0.176470588235
1416,0.205882352941
1417,0.352941176471
1418,0.0882352941176
1419,0.0588235294118
1420,0.25
1421,0.411764705882
1422,0.117647058824
1423,0.323529411765
1424,0.0294117647059
1425,0.0294117647059
1426,0.25
1427,0.0588235294118
1428,0.117647058824
1429,0.0588235294118
1430,0.25
1431,0.176470588235
1432,0.25
1433,0.294117647059
1434,0.0882352941176
1435,0.117647058824
1436,0.25
1437,0.25
1438,0.25
1439,0.25
1440,0.25
1441,0.0588235294118
1442,0.0882352941176
1443,0.235294117647
1444,0.0294117647059
1445,0.0882352941176
1446,0.25
1447,0.25
1448,0.25
1449,0.117647058824
1450,0.25
1451,0.0882352941176
1452,0.0588235294118
1453,0.0588235294118
1454,0.25
1455,0.25
1456,0.323529411765
1457,0.25
1458,0.0588235294118
1459,0.0588235294118
1460,0.0882352941176
1461,0.323529411765
1462,0.205882352941
1463,0.25
1464,0.117647058824
1465,0.147058823529
1466,0.0588235294118
1467,0.25
1468,0.0294117647059
1469,0.588235294118
1470,0.0588235294118
1471,0.0882352941176
1472,0.264705882353
1473,0.0294117647059
1474,0.176470588235
1475,0.617647058824
1476,0.0294117647059
1477,0.411764705882
1478,0.0294117647059
1479,0.0294117647059
1480,0.294117647059
1481,0.294117647059
1482,0.323529411765
1483,0.25
1484,0.529411764706
1485,0.147058823529
1486,0.176470588235
1487,0.294117647059
1488,0.0882352941176
1489,0.382352941176
1490,0.0588235294118
1491,0.294117647059
1492,0.235294117647
1493,0.25
1494,0.0294117647059
1495,0.147058823529
1496,0.0588235294118
1497,1.97058823529
1498,3.05882352941
1499,0.117647058824
1500,0.0294117647059
1501,0.0588235294118
1502,0.0588235294118
1503,0.25
1504,0.147058823529
1505,0.25
1506,0.0588235294118
1507,0.25
1508,0.411764705882
1509,0.470588235294
1510,0.0882352941176
1511,0.147058823529
1512,0.0294117647059
1513,0.25
1514,0.0294117647059
1515,0.25
1516,0.0588235294118
1517,0.352941176471
1518,0.176470588235
1519,0.264705882353
1520,0.0882352941176
1521,0.235294117647
1522,0.352941176471
1523,0.117647058824
1524,0.117647058824
1525,0.25
1526,0.205882352941
1527,0.0294117647059
1528,0.323529411765
1529,0.117647058824
1530,0.294117647059
1531,0.0588235294118
1532,0.0882352941176
1533,0.0588235294118
1534,0.25
1535,0.0588235294118
1536,0.323529411765
1537,0.25
1538,0.0294117647059
1539,0.0588235294118
1540,0.25
1541,0.25
1542,0.25
1543,0.235294117647
1544,0.0294117647059
1545,0.25
1546,0.25
1547,0.264705882353
1548,2.02941176471
1549,0.294117647059
1550,0.25
1551,0.0294117647059
